"event","distinct_id","time","app_build_number","app_release","app_version","app_version_string","bluetooth_enabled","bluetooth_version","brand","carrier","city","ios_ifa","google_play_services","has_nfc","has_telephone","lib_version","manufacturer","model","os","os_version","radio","region","screen_dpi","screen_height","screen_width","wifi","CATEGORY","LogSerialID","mp_country_code","mp_device_model","mp_lib","Campaign","CampaignLogin","from_binding","text","tag"
"main_shopsales","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182045","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_view","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182050","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_cardholderlogin","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182051","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_creditcardhelper","NBSRK821","1477182053","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","WCDMA","Taipei","0","667","375","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","BWKESP32","1477182056","88","88","4.2.3","4.2.3","false","ble","OPPO","","Taipei","?","available","false","true","4.9.2","OPPO","F1f","Android","5.1.1","?","Taipei","320","1280","720","true","?","?","TW","?","android","?","?","?","?","?"
"main_view","BPATNW57","1477182056","88","88","4.2.3","4.2.3","false","ble","htc","中華電信","?","?","available","true","true","4.9.2","HTC","HTC_M8x","Android","6.0","?","?","480","1776","1080","true","?","?","TW","?","android","?","?","?","?","?"
"main_pointsexchange","D1656D8B-8998-4148-92CD-A638EFBFA322","1477182056","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone5,2","iPhone OS","8.3","LTE","Taipei","0","568","320","true","?","?","TW","iPhone5,2","iphone","?","?","?","?","?"
"main_view","D1656D8B-8998-4148-92CD-A638EFBFA322","1477182058","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone5,2","iPhone OS","8.3","LTE","Taipei","0","568","320","true","?","?","TW","iPhone5,2","iphone","?","?","?","?","?"
"main_popularcoupons","BPNNCF25","1477182060","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","LTE","?","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","BPNNCF25","1477182060","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","LTE","?","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","NBSRK821","1477182066","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","WCDMA","Taipei","0","667","375","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_mycoupons","BPNNCF25","1477182067","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","LTE","?","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","BQXYWH28","1477182067","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","WCDMA","Taipei","0","667","375","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_creditcardhelper","BUZGTR37","1477182071","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,2","iPhone OS","9.2","None","Taipei","0","667","375","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182071","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_editorchoice","BPATNW57","1477182073","88","88","4.2.3","4.2.3","false","ble","htc","中華電信","?","?","available","true","true","4.9.2","HTC","HTC_M8x","Android","6.0","?","?","480","1776","1080","true","?","?","TW","?","android","?","?","?","?","?"
"main_editorchoice","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182073","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_view","BUZGTR37","1477182079","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone8,2","iPhone OS","9.2","None","Taipei","0","667","375","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","CDXBPU21","1477182086","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_popularcoupons","CDXBPU21","1477182086","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_notification","CDXBPU21","1477182088","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_view","CDXBPU21","1477182089","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_view","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182090","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_memberdetails","CDXBPU21","1477182092","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_view","CDXBPU21","1477182093","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_view","BPNNCF25","1477182096","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","LTE","?","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_creditcardhelper","BPNNCF25","1477182098","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","LTE","?","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","CDXBPU21","1477182098","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_notification","CDXBPU21","1477182102","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_view","CDXBPU21","1477182103","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_creditcardhelper","CDXBPU21","1477182104","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_view","CDXBPU21","1477182105","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,1","iOS","10.0.2","LTE","?","0","667","375","false","?","?","TW","iPhone8,1","iphone","?","?","?","?","?"
"main_popularcoupons","8BAE2EC6-0010-4EFA-AA03-CF4442D7B395","1477182109","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","8BAE2EC6-0010-4EFA-AA03-CF4442D7B395","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","8.3","LTE","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","8BAE2EC6-0010-4EFA-AA03-CF4442D7B395","1477182109","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","8BAE2EC6-0010-4EFA-AA03-CF4442D7B395","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","8.3","LTE","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","CFNSXA25","1477182118","88","88","4.2.3","4.2.3","false","ble","samsung","Chunghwa Telecom","Kao-sung","?","available","true","true","4.9.2","samsung","SM-N910U","Android","6.0.1","?","Taiwan","640","2560","1440","false","?","?","TW","?","android","?","?","?","?","?"
"main_view","BPNNCF25","1477182118","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","LTE","?","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","BTELZX37","1477182119","88","88","4.2.3","4.2.3","false","ble","htc","台灣大哥大","?","?","available","true","true","4.9.2","HTC","HTC_D820f","Android","6.0.1","?","?","320","1184","720","false","?","?","TW","?","android","?","?","?","?","?"
"main_view","8BAE2EC6-0010-4EFA-AA03-CF4442D7B395","1477182119","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","8BAE2EC6-0010-4EFA-AA03-CF4442D7B395","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","8.3","LTE","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_creditcardhelper","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182120","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_view","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182126","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_creditcardhelper","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182127","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_cardholderlogin","BTELZX37","1477182130","88","88","4.2.3","4.2.3","false","ble","htc","台灣大哥大","?","?","available","true","true","4.9.2","HTC","HTC_D820f","Android","6.0.1","?","?","320","1184","720","false","?","?","TW","?","android","?","?","?","?","?"
"main_view","BPNNCF25","1477182134","1015","4.2.2","1015","4.2.2","false","?","?","台湾大哥大","?","?","?","false","false","2.9.9","Apple","iPhone8,2","iOS","10.0.1","LTE","?","0","736","414","false","?","?","TW","iPhone8,2","iphone","?","?","?","?","?"
"main_view","BRDVMU24","1477182135","88","88","4.2.3","4.2.3","false","ble","asus","台灣大哥大","Taipei","?","available","true","true","4.9.2","asus","ASUS_Z00AD","Android","6.0.1","?","Taipei","480","1920","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_popularcoupons","BSCCWA41","1477182136","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","LTE","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","BSCCWA41","1477182136","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","LTE","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_creditcardhelper","BSCCWA41","1477182138","1015","4.2.2","1015","4.2.2","false","?","?","遠傳電信","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,1","iOS","10.0.2","LTE","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","BSTTDE57","1477182141","88","88","4.2.3","4.2.3","false","ble","samsung","Far EasTone","Taipei","?","available","false","true","4.9.2","samsung","SM-J5007","Android","5.1.1","?","Taipei","320","1280","720","false","?","?","TW","?","android","?","?","?","?","?"
"main_mycoupons","BRDVMU24","1477182141","88","88","4.2.3","4.2.3","false","ble","asus","台灣大哥大","Taipei","?","available","true","true","4.9.2","asus","ASUS_Z00AD","Android","6.0.1","?","Taipei","480","1920","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_view","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182147","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_popularcoupons","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182151","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_creditcardhelper","BRDVMU24","1477182153","88","88","4.2.3","4.2.3","false","ble","asus","台灣大哥大","Taipei","?","available","true","true","4.9.2","asus","ASUS_Z00AD","Android","6.0.1","?","Taipei","480","1920","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_pointsexchange","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182155","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_view","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182162","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_view","8BAE2EC6-0010-4EFA-AA03-CF4442D7B395","1477182164","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","8BAE2EC6-0010-4EFA-AA03-CF4442D7B395","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","8.3","LTE","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_view","DFWCD854","1477182165","88","88","4.2.3","4.2.3","false","ble","samsung","Chunghwa Telecom","Tainan City","?","available","true","true","4.9.2","samsung","SM-A700YD","Android","5.0.2","?","Tainan","480","1920","1080","true","?","?","TW","?","android","?","?","?","?","?"
"main_pointsbanner","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182167","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","A02","A02_34_201608","TW","iPhone7,2","iphone","?","?","?","?","?"
"pointsdetail_view","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182168","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","E02","A02_34_201608","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_cardholderlogin","8BAE2EC6-0010-4EFA-AA03-CF4442D7B395","1477182169","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","Taipei","8BAE2EC6-0010-4EFA-AA03-CF4442D7B395","?","false","false","2.9.9","Apple","iPhone7,1","iPhone OS","8.3","LTE","Taipei","0","736","414","true","?","?","TW","iPhone7,1","iphone","?","?","?","?","?"
"main_memberdetails","BRDVMU24","1477182169","88","88","4.2.3","4.2.3","false","ble","asus","台灣大哥大","Taipei","?","available","true","true","4.9.2","asus","ASUS_Z00AD","Android","6.0.1","?","Taipei","480","1920","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_view","33ABC273-EE1B-4D1D-9A5F-2BC38F46E6EF","1477182174","1015","4.2.2","1015","4.2.2","false","?","?","中華電信","?","?","?","false","false","2.9.9","Apple","iPhone7,2","iPhone OS","9.3.2","None","?","0","667","375","true","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
"main_notification","BRDVMU24","1477182175","88","88","4.2.3","4.2.3","false","ble","asus","台灣大哥大","Taipei","?","available","true","true","4.9.2","asus","ASUS_Z00AD","Android","6.0.1","?","Taipei","480","1920","1080","false","?","?","TW","?","android","?","?","?","?","?"
"main_popularcoupons","BVMTXK61","1477182177","1015","4.2.2","1015","4.2.2","false","?","?","GT","Taipei","?","?","false","false","2.9.9","Apple","iPhone7,2","iOS","10.0.2","LTE","Taipei","0","667","375","false","?","?","TW","iPhone7,2","iphone","?","?","?","?","?"
